Perdeal;Dryred;Sweetred;Drywh;Sweetwh;Dessert;Exotic;BMU;label
-0.00036442714507322986;-0.04921283544089335;-0.22216952621805267;0.13496195337422076;0.07045090058924522;0.02752595253595555;-0.15352052095868246;1128.0;0
0.36449276038060857;0.17412541854466582;-0.2439913429083496;-0.04939618171638567;-0.15421150528509406;-0.15503568910692114;-0.06357558395425487;1180.0;0
0.41720376113912383;0.2547986742689907;-0.19137698981066745;-0.37441773094732655;0.01901463335919516;0.06675406817792222;0.13536789829482113;1179.0;0
-0.10319522534717658;-0.045227051087081215;-0.07982173433202383;0.10912835803172584;-0.0268310907250116;0.0457955149611227;0.03413718759112419;1078.0;0
0.13398266927119235;-0.20818022780496293;0.12666123226816628;0.020169179445224925;0.356080984613222;0.27004315760135994;0.2278701833888373;1515.0;2
-0.17361145764938787;0.21661945417377448;-0.14976178718063288;-0.2361146811566323;-0.08295080123585231;-0.048811865619261284;-0.06160266856290773;1077.0;0
0.3974480668636887;-0.06396925045326594;0.22974091683236755;-0.17332982424702165;0.2258315546504201;0.19455503843962235;0.36480582857742855;1515.0;2
0.3934306278774369;0.3368337933789511;-0.168072936678955;-0.278647300885164;-0.2603985576479562;-0.21586203128016904;0.11236530408817537;1129.0;0
-0.2041446418273886;-0.21493800768838567;0.23378253007695415;0.2080521482192977;0.30112909715473285;-0.20042983341428755;-0.17398813651575515;862.0;2
-0.18865972945820925;-0.12464881580523;0.07968617787962914;0.13021980018879764;0.236928121729054;-0.14602639478177595;-0.10083764857949172;1077.0;0
0.09213125006994727;0.22640619490305885;-0.3172492103615341;-0.16293068240179268;-0.2005131727101348;0.032195146129172694;0.08690749411354068;1079.0;0
-0.015812888166183613;-0.08876785811833908;-0.17436724140656484;-0.009981736920873526;0.7387165265025998;-0.2137014324904152;0.2046113288285384;1128.0;0
0.33617995122371164;-0.26437486642836605;0.2927338501450998;0.005277049571367118;0.3490457368576728;0.363508480403897;0.04679614446385355;1515.0;2
0.3620137980435238;0.18653926872043133;-0.13770505777898118;-0.10781338096600313;-0.24404514325548404;-0.02491732604343063;-0.1474521340513561;1179.0;0
-0.15692097069270586;-0.05298626167914603;-0.11733772212672056;0.2049878235105256;-0.06499159931806668;-0.09102547137178403;-0.13577386998997254;1078.0;0
0.21462149830521296;-0.11173267600615704;0.07137316424585605;0.17500942096361569;0.021806581689681675;-0.07153420403200883;-0.04935866568052826;1128.0;0
0.5131874341094749;0.23448800334377046;-0.24703637062531555;-0.12687125177766884;-0.20019619355296608;-0.15697054451950362;-0.007779434564973353;1180.0;0
-0.14003125944846054;0.2936369239513676;-0.14950488734547207;-0.27830049738819945;-0.14791707987569142;-0.14960495915923505;-0.159057882964351;1077.0;0
-0.21758002860518452;-0.041575316041572885;0.2683081628391307;-0.295912722442056;0.5499458546686837;0.06546809121778692;-0.1821861571868472;963.0;2
0.13769686264978848;-0.06749235186463101;-0.11911801566741792;0.253343651475121;-0.14379055658603646;-0.09240654521389516;0.07315198123996378;1128.0;0
-0.11851141312833464;0.20137728312415876;-0.2041731933364232;-0.06985270571524188;-0.2020047844819393;-0.20430985764313409;-0.21721935962614647;1078.0;0
-0.1670575668386718;0.01545717418822986;-0.2856447601762018;0.11991215258512335;-0.12959188771628175;0.08161054227372593;-0.11805150308229387;1078.0;0
-0.2714322997925444;0.09009875111053334;-0.1026574928547695;0.12704428548276678;-0.23477593005906;-0.30446248904256656;-0.3237002250548602;1026.0;0
0.5265115846654993;0.03759514345755114;-0.20759878087977748;-0.0315976229774813;0.11103452969704658;0.0257206930504525;0.06943037223405911;1179.0;0
-0.1602815060184876;-0.2413806942087767;-0.12397809829575065;0.2754531467405861;-0.12266139652058855;0.517277791977251;0.1223669832007013;1466.0;2
0.29097819658446405;-0.16256737926245782;-0.16773250087397595;0.4045218633633832;-0.09290450923911582;-0.05466906109212031;-0.14717719750475788;1230.0;0
-0.06605874550781919;-0.36687006834881736;0.5610613628551703;0.19327978170139373;0.37381367525698206;0.020341475639695312;-0.1440614871906224;862.0;2
0.1426395990233987;-0.2487661751776968;-0.026737865481696075;0.4661901881769193;0.1726755794343708;-0.2811964977684902;-0.09437693792698224;1128.0;0
-0.1614728089717846;-0.06841214054697536;-0.12074136112282535;0.2109339466939429;0.011996492970821785;-0.12082217993228575;-0.0721771775299333;1078.0;0
0.405200635591187;0.05433884217652933;-0.07683669955287019;0.030213928048262177;-0.026961097367634787;-0.17666337605073482;-0.13613351859685127;1179.0;0
0.1538470128076102;-0.28509134108273226;0.10678663233736226;0.02460860842306136;0.4579976267824129;0.4753691429066924;0.2276367878042253;1515.0;2
0.14456339802315496;-0.210311094363852;0.11849178292445572;0.19363428773990052;0.25780812737899084;-0.021919982409857812;0.4366891508734018;1515.0;2
-0.1174776237193268;-0.27153380631395024;0.47909522670430293;-0.08256712527701901;0.2711506201521536;0.4901987590215306;0.08086963135994348;1514.0;2
-0.07736629016207484;0.12340105852804648;-0.06673818674805991;-0.11155697775166648;-0.0805614580152147;-0.08179315102324197;-0.03367345503287957;1078.0;0
0.35785630619192416;-0.05869209786758881;0.11422918102637054;0.10462293603106683;-0.08249769498635286;-0.048545238160185515;0.41082237999588944;1128.0;0
-0.11667608870286247;0.016926635922719445;-0.01089238713745085;0.0035250842497063437;-0.011065728952340894;-0.030464082185306468;-0.10815391613280263;1077.0;0
-0.17416231458726492;0.032145687414791416;-0.09909652531849106;-0.043873547219291965;0.09493995648453177;-0.017931225409999526;0.20829581712582493;1027.0;0
-0.022332408064935347;0.35619325829117826;-0.1374775896668865;-0.318096164920415;-0.24364201726361745;-0.24642221218015886;-0.03242450932691844;1029.0;0
-0.061713299521013225;0.2483203760518074;-0.1533815181082132;-0.2272564826775437;-0.18515095080469685;-0.11898667140002832;-0.1345849007590546;1078.0;0
0.14691652498710325;0.3235552638696856;-0.1436977451667636;-0.3220726268632407;-0.17346140835134055;-0.17611343587284545;-0.15287967864328447;1127.0;0
0.020060574062454282;0.28989918025310485;-0.11847085722787473;-0.2830466339997539;-0.1835491242970488;-0.1521563220946211;0.00832901307673628;1127.0;0
-0.00031411637330463365;-0.15255902152078885;0.10456987236520138;0.22543751261385994;-0.06436970409928408;0.023725873605305654;0.6174572770220649;2187.0;1
-0.3036596317961717;-0.06285133263456917;-0.033065870043198484;0.2531960071519646;-0.15715932778820574;-0.15629624405255368;-0.22251716155965398;416.0;2
0.22071575496379503;-0.12911163029515985;-0.1611804384030006;0.30246871091189714;-0.02449156440868165;-0.020897503383391188;0.1848978284398652;1128.0;0
0.12096675923199335;-0.2726377259096525;0.0553482309352832;0.16803993847457074;0.23927332188295966;0.3656078365383746;0.1838541552317255;1515.0;2
-0.1816119959306862;0.0765535531733834;-0.1454877323699018;-0.0912213969063064;0.014455216857633903;0.08346956728216112;-0.1683468206293792;1077.0;0
-0.1443055593446209;-0.15423085045557994;0.2495822096089396;0.06554907931785993;0.2221843734677895;-0.03516933224365819;-0.09468104361648506;1126.0;0
0.043061813442378284;0.3379050766276018;-0.19487005109487104;-0.3072324445871218;-0.19280044569093546;-0.19500048829868025;-0.11649007549975972;1127.0;0
-0.1925877376883894;-0.114035653880651;0.28869834595467153;0.15232277376189918;-0.11904765663344252;-0.08498424595088687;-0.13537353872573935;1077.0;0
-0.12390402811721295;-0.21415818373179868;0.03116682600166691;0.2402391638515229;0.05126019335974163;0.20587533935024935;-0.110898462575894;1466.0;2
-0.07336213461214251;0.3790918487879972;-0.2858729991526773;-0.32469981435108713;-0.18068225287918668;-0.23431264194577836;0.10014094836621727;980.0;0
0.4328259716764594;0.025580887304136338;-0.20699837906775745;0.12574589350684726;-0.20479996550180635;-0.020910342430988663;0.06922957085593014;1180.0;0
0.2277045125262416;-0.22535850106484984;0.24561915468115586;-0.06983549164899694;0.2131102114487385;0.5476552745639376;0.3498067728688096;1515.0;2
0.3434920077773654;-0.2744496052125881;0.5430340724845338;0.14404951601453628;-0.13168565184803255;0.2859123202434135;-0.029932953983714337;1224.0;0
-0.009598767949120207;-0.29719779275479274;0.2053906348297162;0.2052902957389229;0.20176263649081316;0.21282493882971748;0.030773278801867494;1465.0;2
-0.18963994780398905;-0.2346169272260655;0.5191554837453106;0.19326982170894294;-0.08414556711987088;0.01882216335852997;-0.04832764450925831;514.0;2
-0.1750100880881641;0.06344425574382342;-0.10547189964719593;0.056524480653791835;-0.13393299291566005;-0.13546130002066326;-0.13140090449349642;1078.0;0
-0.21690245450298065;-0.04681334717867967;0.09161535226245177;-0.1529907938879796;0.5646563220049761;-0.13015213784764038;-0.10029282171655864;912.0;2
0.07646732198993937;-0.1893683969095872;0.5698016876756471;-0.24662356504277835;0.4170477232817524;0.28459897097957243;0.1307661271826775;1564.0;2
-0.13832802582029938;0.10553183524029636;-0.10699703295917427;-0.04676674735351212;-0.10586067754502408;-0.08300361711447649;-0.12380844777796746;1078.0;0
-0.1667095944091165;0.08083617941141995;-0.04672647609214629;-0.03422965713540339;-0.07670702528039884;-0.10743377924129167;0.03340663727596665;1078.0;0
0.2480117109402035;0.0840006438436821;-0.10322520564138377;0.0038930640811477273;-0.10212890868750364;-0.10329429992811914;-0.003968632710873048;1128.0;0
0.2479968061240707;-0.06277746118227315;0.08699385804042159;-0.06963246813179433;0.36272455478068455;-0.05192431204385658;0.4097154835512273;1128.0;0
0.3982062131543799;-0.209394461751874;-0.10564030531209752;0.2497441316167188;0.24966083115390425;0.047293944528270716;0.2602227526170718;1515.0;2
-0.24863079385460984;0.26451032800201124;-0.1974370381625691;-0.23107649649429765;-0.14035764405039028;-0.139586831388748;-0.2695977766518595;1077.0;0
0.2735577024414982;0.17395147402906266;-0.11142324548325468;-0.11682750470811032;-0.14149028127744875;-0.14310482447145767;0.3144629555087521;1128.0;0
-0.13602145381050876;0.013002223531047586;0.12716666948694988;-0.07595990181110633;-0.035366015776984665;0.03669923293561902;0.07442090298205782;1077.0;0
-0.18928712409756013;0.3529560340275766;-0.26510209882960034;-0.24174218421608334;-0.26228659827807993;-0.2652795461915782;0.014521360524515659;1029.0;0
0.08189017034003518;0.09617214333392017;-0.15987985880910086;0.0467109149102639;-0.2030226825236225;-0.11303412521650034;-0.1609253815088285;1128.0;0
0.2299950366988169;0.24769596441205846;-0.14774702153384367;-0.2329381983084195;-0.146177883369904;-0.11461567546343775;0.1871472145041303;1128.0;0
-0.028285035365674432;0.4228982764522943;-0.2091922215111908;-0.4092721752366317;-0.2525215501284683;-0.20933224532849487;-0.18355610714314727;1030.0;0
-0.2121222769909624;-0.14958758963992266;0.19831344786615507;0.037349481981470034;-0.05515247473507525;0.3524562229562831;-0.0827868031586724;1415.0;2
-0.17125578875095204;-0.02553912384226153;0.2369212061208991;-0.0820581771313457;-0.18507498784839796;0.24549678831241434;-0.2775338098284372;1125.0;0
-0.023722417738105808;-0.008590811574025574;0.01830450552217545;-0.09334596255789432;0.05563522072991762;0.1795792760840598;0.14045628951611627;1078.0;0
-0.022586399549191814;-0.3747640343559175;0.4571947798544234;0.18373694501866414;0.4502990994270537;0.10036096744188544;0.1708921032426751;1514.0;2
0.4897894707718905;0.09653278848828356;0.01914018449499905;-0.16729199073204498;0.1780174443468936;-0.22484250233674305;0.454712716503546;1179.0;0
-0.13595075627444272;0.4022236883815687;-0.2655774391686601;-0.3429613179118624;-0.2152217192979668;-0.2666034090902209;-0.0489212129767665;980.0;0
0.356339969606608;0.24985368023663035;-0.20540987250954795;-0.12879282124644414;-0.20322832957989315;-0.25174673665113845;-0.21853505956529826;1179.0;0
-0.18319076794402972;0.08067071645907242;0.07418218469124482;-0.0780438231294591;0.07233626565491713;-0.2795738588573703;-0.09383233764565603;1077.0;0
-0.12800059538359124;-0.03387465614555848;0.03319070682069509;-0.01821157377611174;0.03160854401954607;0.11096710952174496;-0.2791448125526784;1126.0;0
0.02295786733332244;0.3648057981662284;-0.20464410222078952;-0.3642201957676265;-0.2598663452981365;-0.14468218353171508;0.2347570863968153;980.0;0
-0.030446948909986407;0.4681730378493579;-0.27491637027234783;-0.461937300382088;-0.22278991038691126;-0.2253321622664145;-0.113617665216612;981.0;0
-0.121442891264305;0.19849989903348936;-0.1184022877666997;-0.16418633675417055;-0.14292658221044094;-0.11848154090618485;-0.13700570059123662;1078.0;0
-0.0904323414240744;0.4285146023771873;-0.22475949141208806;-0.3970424005826012;-0.2713132198102806;-0.22490993525620184;-0.07149933429390891;980.0;0
-0.18585665643293367;0.30574009147360914;-0.2776082881300884;-0.17406151998856778;-0.2746599663635403;-0.21535636473720912;-0.19182904938254386;1078.0;0
-0.04086177527706094;0.11397119476728752;-0.07039726321277118;-0.09093371972923148;-0.08497842750974273;-0.08627765095449637;-0.07489547567253288;1127.0;0
-0.04075538878343627;0.35406603717357754;-0.2267536432452901;-0.2713702819420617;-0.2243454201099964;-0.2779052876735748;-0.07213370362647475;1029.0;0
-0.16716285814639315;0.15652990206576056;-0.11683778278595527;-0.16522473701500165;-0.08305977480479106;-0.015148351656499597;-0.1455609540403054;1077.0;0
0.19914438216263872;0.14908439224446432;-0.2133645533874774;0.048568983862231824;-0.25755808401791763;-0.2135073699751444;-0.20710757630763946;1129.0;0
-0.20083132332573006;0.2935956918623964;-0.09490104681898967;-0.4167415396318035;-0.09454546696270567;0.03484828508224735;0.0416277807734105;1125.0;0
-0.12594551307878032;0.25821242221422963;-0.14367600615925233;-0.2525915629024135;-0.14205912812801874;-0.14423105052307633;-0.13617418169212805;1078.0;0
0.1590450782343244;-0.1357525497744474;0.20595805151787516;-0.15538665625636108;0.6477080479428233;0.021112142732952744;0.2634995980171881;1514.0;2
-0.2994561272608897;-0.06467182230942539;-0.034023623403079864;0.03873531999770802;0.029008110156701523;0.10183784912038377;0.12486127876199432;977.0;0
-0.19003748279279234;-0.2754812435861903;-0.1852794551401214;0.4468399984839364;-0.0219353004682666;0.23131430115258134;-0.1971183578987439;365.0;2
-0.18106475659489016;-0.1890378178786888;-0.017528641678416848;0.2627721359780613;-0.1488167564241458;0.2892767810041797;0.2185697660577319;1415.0;2
0.06723625826042966;-0.07716285190137158;-0.1515714573981118;0.10646873321717726;0.2790938839980972;-0.04940169150965492;0.3050308942102797;1128.0;0
0.02173839485628737;0.18808149598617036;-0.19377384817573806;-0.06147096267514706;-0.2460628046121599;-0.1929338002910032;0.08317785759957155;1079.0;0
-0.16925397108494614;-0.13441662317012187;-0.04417208333697064;0.2535769360441718;-0.07251368809698004;0.04566552360760813;-0.04164706306410435;1078.0;0
-0.2079511510039883;-0.21894577145500804;0.05417373349505924;0.38594202263644894;0.05282569654597656;-0.1666992983405868;-0.17723234333077748;416.0;2
-0.3387337614694054;0.1033339438650922;-0.35673780217703505;-0.15546366385547225;0.15628394809772486;0.16764202671481251;-0.2836317409606527;1026.0;0
-0.08598847331664472;-0.060638649757666474;0.12446166741268487;0.02145643113095909;0.035574192670721205;0.02320009765828573;-0.07696270762919148;1126.0;0
0.18999673451063676;0.3646878727162087;-0.2035637057079209;-0.32093887481668576;-0.2457272175032073;-0.20369996205116286;-0.15964056947487082;1080.0;0
-0.2383106706224821;0.3861238577768737;-0.22267784978221247;-0.3299288306430856;-0.26880041427960266;-0.2228269002695123;-0.25766507886803264;1076.0;0
0.28399439280930056;0.20611315124074067;-0.07981736569272799;-0.08093464048818112;-0.23405227387449454;-0.28992954021461426;-0.2516805984593236;1179.0;0
-0.18822322585745455;0.2828904525303709;-0.17302201961992458;-0.3922907750970796;-0.21971119327065844;0.22729909661456846;-0.008537768980053503;1125.0;0
0.013611487904836874;-0.1240608389615548;-0.08693683412080143;-0.21594247921245874;0.5919240851346633;0.4395917070200887;-0.1801937435038117;1515.0;2
-0.201035995851934;-0.22226286354292907;0.11925873585195007;0.31595929745866075;-0.018409911652175703;0.019266075121093955;-0.17993428624695434;465.0;2
0.3908419891894278;-0.2464353683492532;-0.05592239049415695;0.289553406846333;0.2691002592390585;0.020535067543967136;-0.08362796794066209;1229.0;0
-0.17155107501088213;-0.04317052716593487;-0.014948908172889188;0.07792502987426739;0.06860936021419428;-0.04180945475153892;-0.14843238129580485;1077.0;0
-0.10541413623619128;-0.007709737669451537;0.15553199546221771;-0.06882062199507333;-0.15578157741862556;0.1965750441438452;-0.1381581373109607;1125.0;0
0.1468481074692859;0.1286607907512867;-0.17173868598715822;-0.1382058258858054;0.021900510756480168;-0.022266410285486503;-0.23450700202018895;1128.0;0
0.4550438400432768;0.2958010166333326;-0.1966838171003682;-0.23538383831932744;-0.15176757826183554;-0.19681546835715674;-0.11757431465160555;1179.0;0
0.10928844283912847;-0.2817666266676973;0.3462458147594746;0.0959858302761588;0.2813690000382147;0.20133334107561635;0.5679874512284561;1514.0;2
-0.28681324543649106;-0.05089497980552224;-0.026775673920635325;0.18321166391710014;-0.17729293240825653;-0.023210005722727103;-0.2444448291899082;416.0;2
0.21797430646053687;-0.14759864313978072;-0.10606461888815016;0.2507472508832845;0.1320946095361489;-0.04436932277007705;0.0455284748137442;1128.0;0
-0.1684327853201585;0.1563638018470047;-0.10512853265428634;-0.12304040434062978;-0.10411632969619447;-0.10467277971180763;-0.11839456893727897;1077.0;0
-0.1434728917932703;-0.2030025914262327;-0.1692722971352099;0.006383982437388894;0.5696971676698227;0.3636162088731511;0.08817235888908273;1465.0;2
-0.22983443236949655;0.0016951319220065574;0.2396304769073597;-0.21844475142456105;0.4082361924119494;-0.1538023625611261;-0.13699971690594073;1126.0;0
-0.20670556231830425;-0.1985864905070528;-0.1655899621378159;0.2578352364518488;-0.0196042544019514;0.3557061331300198;-0.2070442862978848;1416.0;2
-0.19799113782688427;-0.17485532505325913;-0.1869714621867768;0.19483172822265185;0.148605196350076;0.2256423127668463;-0.13437875531625165;1415.0;2
-0.07690501181344156;0.027719035511818896;-0.06107006102060824;-0.011930148214236215;-0.09461699259539544;0.08022776367235464;0.055442421737439185;1078.0;0
-0.3001301609955969;0.20289038870009346;-0.3043915786704246;-0.10897579522444424;-0.13809698193135586;-0.08126228106336186;-0.0560710476578286;1027.0;0
0.3590709867046343;-0.15963863350861704;0.1627003176076119;-0.16583783243304007;0.267422329511599;0.5760909552990737;0.024377071715282698;1516.0;2
0.3964880656981569;0.02247606521777737;-0.10153465112525774;-0.16584825237973502;0.3348918024331265;0.06343948409544979;0.3660142762589717;1179.0;0
0.4679818709203205;0.22074680030856506;-0.07551446001174282;-0.16158390060836972;-0.17270027826654566;-0.22396144513685534;-0.13379087345190074;1179.0;0
0.036501800014594035;0.03746197897191842;0.7069188191775383;-0.3654286684975608;0.06559727951417821;-0.0674230137302671;-0.08509073594390676;1175.0;0
-0.18918606767101614;0.019998735684642426;0.16530002438030628;-0.21854763480202544;0.29373613277172983;-0.03057911306031625;-0.3502750698185876;1126.0;0
-0.17419691650713773;-0.13834216788795742;-0.1347416989895736;0.27377751494611624;0.10140644790122004;-0.07422154142475422;0.09530769933698327;1027.0;0
0.1456136760851634;-0.10331573066199397;0.2373169010709959;0.06051393824337532;0.0085595117790567;0.010673543519575076;0.3580857450288485;1128.0;0
-0.23044878088963186;0.14505504196761349;-0.13888268360601833;-0.07791147057784968;-0.1375454875125844;-0.09818924513731604;-0.2062597632336288;1077.0;0
-0.17836765881579994;-0.11784877203624818;-0.016078185358328032;0.2672310972791445;-0.07641827659964344;-0.07599860458546559;0.0461426319455556;1078.0;0
0.13896444427807236;-0.3420667685396017;0.4228562543472699;0.16729450184710545;0.23072554314648866;0.27330306667263177;0.11376620336393704;1515.0;2
0.16113748906572878;-0.13733273062806228;-0.24597605750321844;0.17978815710582582;0.1516311296995277;0.20622118627159236;-0.02652827311048804;1466.0;2
-0.15680941138834398;-0.12179618080932375;0.18478403627398274;0.10739023200796996;-0.15125963734725567;0.19086897424857988;0.4074364906687083;1465.0;2
-0.04451740641638688;0.22186715404649976;-0.1420898369640696;-0.18354062105810484;-0.14058078058124962;-0.14218494547827773;0.11375132185541514;1078.0;0
0.1766544079319135;0.1659059681778738;-0.19404564077791905;-0.08456363773735254;-0.1572529525144532;-0.12329945512656652;0.3494955820548924;1079.0;0
-0.22251194111133726;-0.009050961877752329;0.14176307246063372;-0.010581555638643386;-0.102383004124714;0.022901617931069117;-0.2138882076617476;1076.0;0
-0.10880648915753244;0.22572711633770645;-0.1625208575909536;-0.1944988857277768;-0.16079481480894225;-0.12607657113018306;-0.1880561970120946;1078.0;0
-0.17971878648684605;-0.20375557391134885;-0.018066560148424213;0.30027932785476497;0.04916071246986402;0.05407594613667798;-0.06376973610137876;416.0;2
0.3206311728014155;-0.16444187489331458;0.5826998219532827;-0.1156312680659917;-0.018961652566805837;0.3080239870239652;-0.06588072557679296;1224.0;0
-0.08091895251958084;0.3556471988498466;-0.1810773443723489;-0.3370720241948346;-0.17915422356267213;-0.22192521698329906;-0.2095282861072524;1126.0;0
-0.08721470116588248;0.02470776318939213;-0.039004453529098974;-0.0172686552648712;0.02215509419348477;-0.022771725154849175;-0.06781804338949843;1078.0;0
0.11123229019735832;0.0014275269352348886;-0.019457090343305998;-0.10468606505610446;-0.09247793072051193;0.35865416514718645;0.6472984390758421;1514.0;2
-0.2424052411798389;-0.14937472253598405;-0.021850577763901355;0.3987825419879633;-0.18550964578283596;-0.14545506383190954;-0.21696121567373305;416.0;2
0.28158686760928625;0.12745815119403667;0.11923936061284755;-0.19912082410156567;-0.2635908435993117;0.1252792637840993;-0.23231497914022098;1176.0;0
-0.10568803085949817;0.08363759966516507;0.2336179733495261;-0.05845567098599733;-0.18249461197140565;-0.23666294830008436;0.05705015944587689;1126.0;0
-0.019878159036488253;0.14500291156105474;-0.08207438247733488;-0.10614032011723162;-0.1134423834957024;-0.11404867663196235;0.5288529035767644;979.0;0
-0.1605075568511732;-0.2131584599303932;0.3694281370838038;0.12257768207796935;0.12047133656252365;0.04330569959217146;-0.120512128064644;1126.0;0
